id,name,start_date_local,type,miles,moving_time,elapsed_time,total_elevation_gain,day_of_month,day_of_year,week,month,year,bear_peak_count,sanitas_count,second_flatiron_count,strength_count,plyo_count,indoor_climb_count,outdoor_climb_count,indoor_boulder_count,outdoor_boulder_count
1264417617,Recovery shuffle,2017-11-06,Run,3.0,1729,1729,180.45,6,310,45,November,2017,0,0,0,0,0,0,0,0,0
1263909230,Dog walk,2017-11-05,Run,2.03,2382,2604,62.34,5,309,44,November,2017,0,0,0,0,0,0,0,0,0
1263224020,Power Profiling,2017-11-05,Run,5.37,2487,4115,177.17,5,309,44,November,2017,0,0,0,0,0,0,0,0,0
1259892591,Hike w/Olivia +2x Flatironette scramble,2017-11-03,Run,2.08,2496,3751,918.64,3,307,44,November,2017,0,0,0,0,0,0,0,0,0
1258478862,Getting back into the rhythm,2017-11-02,Run,4.02,2175,2331,137.8,2,306,44,November,2017,0,0,0,0,0,0,0,0,0
1257218236,Dog walk,2017-11-01,Run,2.42,2803,3131,334.65,1,305,44,November,2017,0,0,0,0,0,0,0,0,0
1256877279,1st day of pre-season! Time to slow things down and build up the foundation.,2017-11-01,Run,4.01,2322,2322,337.93,1,305,44,November,2017,0,0,0,0,0,0,0,0,0
1255722299,"Power, Fuel, Lactate Testing.",2017-10-31,Run,3.0,1500,1500,0.0,31,304,44,October,2017,0,0,0,0,0,0,0,0,0
1255674065,Dog Walk,2017-10-31,Run,2.71,3185,3626,124.67,31,304,44,October,2017,0,0,0,0,0,0,0,0,0
1250886199,Sobo - Bear Peak,2017-10-28,Run,12.52,10217,14075,3868.11,28,301,43,October,2017,1,0,0,0,0,0,0,0,0
1248393040,Bear Peak,2017-10-26,Run,4.85,4639,6026,2808.4,26,299,43,October,2017,1,0,0,0,0,0,0,0,0
1245521414,Bear Peak  (B47),2017-10-24,Run,4.84,5333,7184,2788.71,24,297,43,October,2017,1,0,0,0,0,0,0,0,0
1243845411,Bear Peak w/🐶 (B46),2017-10-23,Run,4.92,5780,7528,2782.15,23,296,43,October,2017,1,0,0,0,0,0,0,0,0
1236733180,Bear Peak  (B45),2017-10-18,Run,4.85,5243,7483,2785.43,18,291,42,October,2017,1,0,0,0,0,0,0,0,0
1235441596,Salomon run,2017-10-17,Run,2.36,1613,2043,728.35,17,290,42,October,2017,0,0,0,0,0,0,0,0,0
1235242171,Rest of Bear Peak (44),2017-10-17,Run,3.2,2700,2700,1200.13,17,290,42,October,2017,1,0,0,0,0,0,0,0,0
1235223892,Bear Peak  (B44) *watch died*,2017-10-17,Run,1.85,2332,2344,1581.36,17,290,42,October,2017,1,0,0,0,0,0,0,0,0
1232250166,Bear Peak + Nebel Horn (B43),2017-10-15,Run,5.47,6898,13388,3106.96,15,288,41,October,2017,1,0,0,0,0,0,0,0,0
1230304778,Bear Peak (B42),2017-10-14,Run,5.01,4802,6472,2831.36,14,287,41,October,2017,1,0,0,0,0,0,0,0,0
1227637937,Bear Peak w/Olivia (B41),2017-10-12,Run,5.39,6399,11738,3159.45,12,285,41,October,2017,1,0,0,0,0,0,0,0,0
1226003468,Bear Peak (B40),2017-10-11,Run,5.0,5084,9400,2762.47,11,284,41,October,2017,1,0,0,0,0,0,0,0,0
1226003362,Dog Walk,2017-10-08,Run,2.02,2371,2483,72.18,8,281,40,October,2017,0,0,0,0,0,0,0,0,0
1221471732,Cooldown,2017-10-08,Run,2.48,2321,3020,32.81,8,281,40,October,2017,0,0,0,0,0,0,0,0,0
1221472062,Bear Peak + Summit Repeats x2,2017-10-08,Run,3.24,4176,7067,4005.91,8,281,40,October,2017,3,0,0,0,0,0,0,0,0
1221472251,Warm-up,2017-10-08,Run,1.53,1499,1817,961.29,8,281,40,October,2017,0,0,0,0,0,0,0,0,0
1217068094,Bear Peak (B37),2017-10-05,Run,4.82,5262,7656,2778.87,5,278,40,October,2017,1,0,0,0,0,0,0,0,0
1217120987,Sanitas Hike w/Olivia,2017-10-04,Run,2.56,3472,6540,1289.37,4,277,40,October,2017,0,1,0,0,0,0,0,0,0
1214229968,Dog walk,2017-10-03,Run,2.1,2556,3166,62.34,3,276,40,October,2017,0,0,0,0,0,0,0,0,0
1214034394,Bear Peak,2017-10-03,Run,4.79,4898,6880,2782.15,3,276,40,October,2017,1,0,0,0,0,0,0,0,0
1211077571,Scouting the route to Shirttail Peak w/Nick,2017-10-01,Run,4.48,5058,9447,2024.28,1,274,39,October,2017,0,0,0,0,0,0,0,0,0
1211077559,Dog walk,2017-09-30,Run,2.24,2506,2722,85.3,30,273,39,September,2017,0,0,0,0,0,0,0,0,0
1204963135,Bear Peak  (B35),2017-09-27,Run,4.97,5767,8103,2795.28,27,270,39,September,2017,1,0,0,0,0,0,0,0,0
1201563722,Bear Peak  (B34),2017-09-25,Run,4.89,5740,7629,2772.31,25,268,39,September,2017,1,0,0,0,0,0,0,0,0
1200205134,Bear Peak  (B33),2017-09-24,Run,3.25,2995,6412,2716.54,24,267,38,September,2017,1,0,0,0,0,0,0,0,0
1198156673,Bear Peak (B32),2017-09-23,Run,4.92,5245,6897,2752.62,23,266,38,September,2017,1,0,0,0,0,0,0,0,0
1196668446,Friday Marshall Mesa & Chill,2017-09-22,Ride,20.7,7099,7760,1556.43,22,265,38,September,2017,0,0,0,0,0,0,0,0,0
1193962649,Home,2017-09-20,Ride,4.86,1575,1635,334.65,20,263,38,September,2017,0,0,0,0,0,0,0,0,0
1193962646,Perusing before work,2017-09-20,Ride,9.67,2874,4589,324.8,20,263,38,September,2017,0,0,0,0,0,0,0,0,0
1192231287,Post 24hr car trip checking to see if legs work,2017-09-19,Run,2.18,2483,2648,157.48,19,262,38,September,2017,0,0,0,0,0,0,0,0,0
1186619861,Best man and groom shaking off the nerves!,2017-09-16,Run,3.12,2086,2150,426.51,16,259,37,September,2017,0,0,0,0,0,0,0,0,0
1186619923,Dog walk,2017-09-13,Run,2.08,2298,2758,111.55,13,256,37,September,2017,0,0,0,0,0,0,0,0,0
1178413550,Dog walk,2017-09-10,Run,2.06,2368,2747,147.64,10,253,36,September,2017,0,0,0,0,0,0,0,0,0
1176344697,Crested Butte Ultra. Body quit. Brain did not.,2017-09-09,Run,35.19,28156,29901,5780.84,9,252,36,September,2017,0,0,0,0,0,0,0,0,0
1173519790,Testing new watch,2017-09-07,Run,2.03,2159,2214,52.49,7,250,36,September,2017,0,0,0,0,0,0,0,0,0
1170368996,Cold ones w/the boys,2017-09-05,Run,2.52,1216,1549,496.72,5,248,36,September,2017,0,0,0,0,0,0,0,0,0
1170315066,2nd Flatiron,2017-09-05,Run,1.7,4450,4975,1322.51,5,248,36,September,2017,0,0,1,0,0,0,0,0,0
1165228780,"Long's Peak (14,255')",2017-09-02,Run,14.5,23400,23400,5100.07,2,245,35,September,2017,0,0,0,0,0,0,0,0,0
1163557591,Dirt Shred w/Jason,2017-09-01,Ride,21.09,7426,9500,1316.6,1,244,35,September,2017,0,0,0,0,0,0,0,0,0
1162128550,Sanitas taper lap w/doggo (S19),2017-08-31,Run,2.74,2891,3044,1305.12,31,243,35,August,2017,0,1,0,0,0,0,0,0,0
1159097335,Salomon crew,2017-08-29,Run,2.14,1565,2004,613.52,29,241,35,August,2017,0,0,0,0,0,0,0,0,0
1158955719,2nd Flatiron-->Flatironette Scramble w/Nick,2017-08-29,Run,2.48,2873,4385,935.04,29,241,35,August,2017,0,0,1,0,0,0,0,0,0
1155845598,Evening dog walk,2017-08-27,Run,2.06,2268,2365,29.53,27,239,34,August,2017,0,0,0,0,0,0,0,0,0
1155518568,Bear Peak (31) via Shadow Canyon,2017-08-27,Run,9.02,9501,10104,3110.24,27,239,34,August,2017,1,0,0,0,0,0,0,0,0
1153734144,Mt. Princeton,2017-08-26,Run,6.12,10364,11369,2778.87,26,238,34,August,2017,0,0,0,0,0,0,0,0,0
1150483273,Recovery Hike + Nebel Horn Scramble,2017-08-24,Run,4.31,6024,7100,1801.18,24,236,34,August,2017,0,0,0,0,0,0,0,0,0
1147364178,Salomies.,2017-08-22,Run,4.02,3047,3174,702.1,22,234,34,August,2017,0,0,0,0,0,0,0,0,0
1141856085,Pikes Peak Ascent,2017-08-19,Run,12.8,14293,14316,7089.9,19,231,33,August,2017,0,0,0,0,0,0,0,0,0
1140174655,Flatirons tour w/Lipsey,2017-08-18,Run,5.01,8025,9311,1879.92,18,230,33,August,2017,0,0,0,0,0,0,0,0,0
1139127340,Afternoon Run,2017-08-17,Run,4.01,3619,3677,711.94,17,229,33,August,2017,0,0,0,0,0,0,0,0,0
1137522831,Work-->Home,2017-08-16,Run,5.02,3033,3324,269.03,16,228,33,August,2017,0,0,0,0,0,0,0,0,0
1137308614,To work. My intentions to get richer.,2017-08-16,Run,5.02,2743,2805,108.27,16,228,33,August,2017,0,0,0,0,0,0,0,0,0
1135891724,VO2 + uphill strides + salomon squadron,2017-08-15,Run,8.49,5062,6268,1112.2,15,227,33,August,2017,0,0,0,0,0,0,0,0,0
1128593322,Afternoon Run,2017-08-11,Run,5.53,3331,3811,269.03,11,223,32,August,2017,0,0,0,0,0,0,0,0,0
1124199618,Afternoon Run,2017-08-08,Run,2.1,1172,1255,65.62,8,220,32,August,2017,0,0,0,0,0,0,0,0,0
1121009674,Lap 2 on Bear Peak (B30),2017-08-06,Run,4.95,7619,7905,2595.14,6,218,31,August,2017,1,0,0,0,0,0,0,0,0
1120400012,Bear Peak w/Amy! (B29),2017-08-06,Run,5.18,7631,7946,2660.76,6,218,31,August,2017,1,0,0,0,0,0,0,0,0
1120391498,Makin' my way downtown...,2017-08-05,Ride,11.06,3781,10290,331.36,5,217,31,August,2017,0,0,0,0,0,0,0,0,0
1118770669,Mesa Out-n-Back,2017-08-05,Run,13.18,9084,9792,2532.81,5,217,31,August,2017,0,0,0,0,0,0,0,0,0
1117448499,Dog walk,2017-08-04,Run,2.51,1523,1665,124.67,4,216,31,August,2017,0,0,0,0,0,0,0,0,0
1116237149,Bear Peak (B28),2017-08-03,Run,7.33,7171,7784,2900.26,3,215,31,August,2017,1,0,0,0,0,0,0,0,0
1113098988,Climbin' rocks w/Dán,2017-08-01,Run,6.04,8012,8426,1446.85,1,213,31,August,2017,0,0,0,0,0,0,0,0,0
1111158344,Scorcher. WU+4x800+4x200+CD,2017-07-31,Run,7.01,3825,4427,137.8,31,212,31,July,2017,0,0,0,0,0,0,0,0,0
1109918293,1/2 Trail with Fam,2017-07-30,Run,1.2,3600,3600,1250.0,30,211,30,July,2017,0,0,0,0,0,0,0,0,0
1107603823,Sanitas hike w/some fam (S18),2017-07-29,Run,1.53,2011,3461,1253.28,29,210,30,July,2017,0,1,0,0,0,0,0,0,0
1104417674,Some power testing w/stryd,2017-07-27,Run,1.31,488,1181,13.12,27,208,30,July,2017,0,0,0,0,0,0,0,0,0
1104416526,Warm up,2017-07-27,Run,1.01,534,596,6.56,27,208,30,July,2017,0,0,0,0,0,0,0,0,0
1101736184,Salomon shakeout,2017-07-25,Run,3.01,1747,1993,544.62,25,206,30,July,2017,0,0,0,0,0,0,0,0,0
1101604068,Recovery week = more MTN bike!,2017-07-25,Ride,20.7,7456,8698,1128.61,25,206,30,July,2017,0,0,0,0,0,0,0,0,0
1098628743,Riding to get supplies for nachos,2017-07-23,Ride,13.2,3813,4621,321.52,23,204,29,July,2017,0,0,0,0,0,0,0,0,0
1096261331,Kendall Mountain Run,2017-07-22,Run,11.88,9374,9410,3654.86,22,203,29,July,2017,0,0,0,0,0,0,0,0,0
1093589635,Taper run,2017-07-20,Run,2.01,1152,1254,72.18,20,201,29,July,2017,0,0,0,0,0,0,0,0,0
1091965570,Dry sauna shakeout,2017-07-19,Run,4.37,3020,3181,547.9,19,200,29,July,2017,0,0,0,0,0,0,0,0,0
1090540665,Salomon steady mobbin',2017-07-18,Run,3.8,2591,5147,839.9,18,199,29,July,2017,0,0,0,0,0,0,0,0,0
1086826710,Bear Peak  (B27),2017-07-16,Run,4.92,6701,7467,2611.55,16,197,28,July,2017,1,0,0,0,0,0,0,0,0
1085346642,Huron Peak,2017-07-15,Run,15.04,24176,24462,4297.9,15,196,28,July,2017,0,0,0,0,0,0,0,0,0
1082284865,The recovery continues,2017-07-13,Run,4.14,2579,2585,154.2,13,194,28,July,2017,0,0,0,0,0,0,0,0,0
1080597151,Shuffling Poorman,2017-07-12,Run,10.02,6282,6611,915.35,12,193,28,July,2017,0,0,0,0,0,0,0,0,0
1073882897,Hahn's Peak Hill Climb. 1st AG,2017-07-08,Run,6.93,4791,4800,2030.84,8,189,27,July,2017,0,0,0,0,0,0,0,0,0
1071295097,Sanitas up (S17),2017-07-06,Run,1.41,1922,2311,1207.35,6,187,27,July,2017,0,1,0,0,0,0,0,0,0
1068120451,Bear Peak,2017-07-04,Run,4.87,5922,6717,2552.49,4,185,27,July,2017,1,0,0,0,0,0,0,0,0
1068118047,Bear Peak,2017-07-04,Run,4.94,5982,7093,2539.37,4,185,27,July,2017,1,0,0,0,0,0,0,0,0
1066269317,Bear Peak (B24),2017-07-03,Run,5.03,7697,7730,2552.49,3,184,27,July,2017,1,0,0,0,0,0,0,0,0
1064696144,Mt. Massive,2017-07-02,Run,7.46,14920,16974,3622.05,2,183,26,July,2017,0,0,0,0,0,0,0,0,0
1062990032,Mt. Elbert,2017-07-01,Run,10.01,17007,19414,4327.43,1,182,26,July,2017,0,0,0,0,0,0,0,0,0
1058690772,Sanitas,2017-06-28,Run,10.12,7162,7623,1532.15,28,179,26,June,2017,0,1,0,0,0,0,0,0,0
1057436397,Salomon Run,2017-06-27,Run,2.5,1630,1731,462.6,27,178,26,June,2017,0,0,0,0,0,0,0,0,0
1057358992,1st/2nd trail x2 + flatironette scramble x5,2017-06-27,Run,6.06,7945,8129,3129.92,27,178,26,June,2017,0,0,0,0,0,0,0,0,0
1052518189,Bear Peak w/Olivia & Morgyn (B23),2017-06-24,Run,6.25,13502,14018,3438.32,24,175,25,June,2017,1,0,0,0,0,0,0,0,0
1047903645,Bear Peak,2017-06-21,Run,4.69,4921,5375,2375.33,21,172,25,June,2017,1,0,0,0,0,0,0,0,0
1046369005,I took the long way home,2017-06-20,Ride,11.71,4089,4440,492.13,20,171,25,June,2017,0,0,0,0,0,0,0,0,0
1044653132,Afternoon Ride,2017-06-19,Ride,1.53,428,454,29.53,19,170,25,June,2017,0,0,0,0,0,0,0,0,0
1044652558,Sanitas (S15),2017-06-19,Run,5.09,3891,4092,1227.03,19,170,25,June,2017,0,1,0,0,0,0,0,0,0
1044646084,Work to trailhead,2017-06-19,Ride,2.37,1007,1035,213.25,19,170,25,June,2017,0,0,0,0,0,0,0,0,0
1043319552,Sanitas hike w/fam (S14),2017-06-18,Run,1.42,2168,5614,1099.08,18,169,24,June,2017,0,1,0,0,0,0,0,0,0
1041424396,Green,2017-06-17,Run,1.81,2693,3783,1315.62,17,168,24,June,2017,0,0,0,0,0,0,0,0,0
1040018733,Bear Peak (B21) w/Dog,2017-06-16,Run,5.44,8554,9061,2516.4,16,167,24,June,2017,1,0,0,0,0,0,0,0,0
1038767217,Ride with dog,2017-06-15,Ride,2.6,1316,2241,95.14,15,166,24,June,2017,0,0,0,0,0,0,0,0,0
1038691962,Part 2,2017-06-15,Run,3.03,2306,2424,321.52,15,166,24,June,2017,0,0,0,0,0,0,0,0,0
1038689901,Bear Peak (B20) & a Simon flyby!,2017-06-15,Run,7.2,8109,8461,2811.68,15,166,24,June,2017,1,0,0,0,0,0,0,0,0
1036903262,Perusing around,2017-06-14,Ride,9.08,2915,13381,193.57,14,165,24,June,2017,0,0,0,0,0,0,0,0,0
1035375228,Bear Peak  (B19),2017-06-13,Run,5.01,5807,7267,2618.11,13,164,24,June,2017,1,0,0,0,0,0,0,0,0
1033700204,Recovering,2017-06-12,Run,4.52,2635,3029,180.45,12,163,24,June,2017,0,0,0,0,0,0,0,0,0
1029988143,WU+1600+4x200+CD #MyMile,2017-06-10,Run,6.01,3294,4375,200.13,10,161,23,June,2017,0,0,0,0,0,0,0,0,0
1028836911,Breaking in the new roadies,2017-06-09,Run,2.01,1079,1099,62.34,9,160,23,June,2017,0,0,0,0,0,0,0,0,0
1025949082,Bear Peak (B18),2017-06-07,Run,7.22,8629,9020,3005.25,7,158,23,June,2017,1,0,0,0,0,0,0,0,0
1022837212,WU+4x800+3x200+CD,2017-06-05,Run,6.13,3074,3865,127.95,5,156,23,June,2017,0,0,0,0,0,0,0,0,0
1022365175,Morning Ride,2017-06-05,Ride,4.94,1388,1388,82.02,5,156,23,June,2017,0,0,0,0,0,0,0,0,0
1019597208,Bear Peak,2017-06-03,Run,4.83,7673,8219,2578.74,3,154,22,June,2017,1,0,0,0,0,0,0,0,0
1018155234,Afternoon Ride,2017-06-02,Ride,15.99,5070,8547,820.21,2,153,22,June,2017,0,0,0,0,0,0,0,0,0
1015253533,Afternoon Ride,2017-05-31,Ride,4.88,1598,1632,298.56,31,151,22,May,2017,0,0,0,0,0,0,0,0,0
1015252767,Afternoon Ride,2017-05-31,Ride,4.43,1208,1537,75.46,31,151,22,May,2017,0,0,0,0,0,0,0,0,0
1013695729,Bear Peak,2017-05-30,Run,4.88,9047,9574,2516.4,30,150,22,May,2017,1,0,0,0,0,0,0,0,0
1012182193,RMR Green,2017-05-29,Run,5.92,5266,6407,2375.33,29,149,22,May,2017,0,0,0,0,0,0,0,0,0
1010709526,Scouting the White Rim Trail,2017-05-28,Ride,20.09,6434,8682,1131.89,28,148,21,May,2017,0,0,0,0,0,0,0,0,0
1010290372,Checking out the local rocks,2017-05-28,Run,4.57,3494,5135,508.53,28,148,21,May,2017,0,0,0,0,0,0,0,0,0
1008697410,Getting lost in the desert,2017-05-27,Run,4.59,3078,5131,334.65,27,147,21,May,2017,0,0,0,0,0,0,0,0,0
1008306052,Sunrise slickrock. Mostly gawking.,2017-05-27,Ride,5.78,3663,6910,889.11,27,147,21,May,2017,0,0,0,0,0,0,0,0,0
1005715664,Some testing at the APEX Hub,2017-05-25,Run,2.0,1140,1140,0.0,25,145,21,May,2017,0,0,0,0,0,0,0,0,0
1002760736,Salomon Crew ,2017-05-23,Run,2.22,1600,2397,679.13,23,143,21,May,2017,0,0,0,0,0,0,0,0,0
1000863438,Sanitas,2017-05-22,Run,5.01,5093,5489,1250.0,22,142,21,May,2017,0,1,0,0,0,0,0,0,0
999625404,Walking is nice,2017-05-21,Run,2.11,2576,3004,62.34,21,141,20,May,2017,0,0,0,0,0,0,0,0,0
994526931,Recovery spin,2017-05-18,Ride,0.0,2700,2700,0.0,18,138,20,May,2017,0,0,0,0,0,0,0,0,0
991025638,Recovery with the Salo-Squad,2017-05-16,Run,2.35,1629,1772,446.19,16,136,20,May,2017,0,0,0,0,0,0,0,0,0
985030195,Mudfest #2 on the GRT. Redeemed!,2017-05-13,Run,49.55,38026,39336,6574.8,13,133,19,May,2017,0,0,0,0,0,0,0,0,0
981839668,Post flight shaker,2017-05-11,Run,2.32,1218,1247,95.14,11,131,19,May,2017,0,0,0,0,0,0,0,0,0
978626635,Testing the supplemental O2 system at APEX,2017-05-09,Run,4.0,1860,1860,0.0,9,129,19,May,2017,0,0,0,0,0,0,0,0,0
976036117,Recovering from a crazy weekend,2017-05-07,Run,5.02,2915,3366,406.82,7,127,18,May,2017,0,0,0,0,0,0,0,0,0
971221406,Doudy-->Vista,2017-05-04,Run,8.02,4395,4645,711.94,4,124,18,May,2017,0,0,0,0,0,0,0,0,0
970620690,Morning Run,2017-05-03,Run,3.0,1620,1620,0.0,3,123,18,May,2017,0,0,0,0,0,0,0,0,0
968451649,Taper lap up Sanitas (S12),2017-05-02,Run,2.5,3676,4790,1158.14,2,122,18,May,2017,0,1,0,0,0,0,0,0,0
966595379,Playing a game I like to call headwind/tailwind.,2017-05-01,Run,5.03,2662,2785,150.92,1,121,18,May,2017,0,0,0,0,0,0,0,0,0
963272614,Trudging through some fresh pow,2017-04-29,Run,10.01,5773,6022,196.85,29,119,17,April,2017,0,0,0,0,0,0,0,0,0
960884025,Bear Peak x2,2017-04-27,Run,7.02,10401,12349,4232.28,27,117,17,April,2017,2,0,0,0,0,0,0,0,0
959436502,Recovery Jaunt,2017-04-26,Run,4.2,2429,2594,472.44,26,116,17,April,2017,0,0,0,0,0,0,0,0,0
958303631,Last bit w/Salomon Crew,2017-04-25,Run,1.63,1212,1401,475.72,25,115,17,April,2017,0,0,0,0,0,0,0,0,0
958302828,Scramble of 2nd Flatiron and Flatironette w/Nick,2017-04-25,Run,2.46,5363,6386,915.35,25,115,17,April,2017,0,0,1,0,0,0,0,0,0
958299777,Mesa Loops,2017-04-25,Run,8.01,5226,5803,1276.25,25,115,17,April,2017,0,0,0,0,0,0,0,0,0
953611317,Gold Hill. In honor of Hyner.,2017-04-22,Run,21.02,12846,14110,3238.19,22,112,16,April,2017,0,0,0,0,0,0,0,0,0
951103804,Still not quite recovered. 3LT,2017-04-20,Run,7.02,3691,4156,111.55,20,110,16,April,2017,0,0,0,0,0,0,0,0,0
948081351,Coaching,2017-04-18,Run,3.03,1811,1984,95.14,18,108,16,April,2017,0,0,0,0,0,0,0,0,0
946749507,Afternoon Run,2017-04-17,Run,0.5,324,324,3.28,17,107,16,April,2017,0,0,0,0,0,0,0,0,0
946749371,Afternoon Run,2017-04-17,Run,8.01,4307,4490,164.04,17,107,16,April,2017,0,0,0,0,0,0,0,0,0
945393057,Ride back to trailhead,2017-04-16,Ride,9.73,2502,2991,324.8,16,106,15,April,2017,0,0,0,0,0,0,0,0,0
945392244,SoBo + Bear Peak + Green + Flag,2017-04-16,Run,12.02,12692,14558,4340.55,16,106,15,April,2017,1,0,0,0,0,0,0,0,0
943734793,Rattlers on the move. Easy mesa loop.,2017-04-15,Run,15.01,9020,9317,1062.99,15,105,15,April,2017,0,0,0,0,0,0,0,0,0
939465417,Recovery miles with Rally Runners ,2017-04-12,Run,4.29,2372,2554,150.92,12,102,15,April,2017,0,0,0,0,0,0,0,0,0
938468995,Recovery part II. Salomon crew.,2017-04-11,Run,2.44,1583,1799,465.88,11,101,15,April,2017,0,0,0,0,0,0,0,0,0
938368486,You've got to pump your brakes and drive slow homie. Recovery shuffle.,2017-04-11,Run,3.1,1809,2240,55.77,11,101,15,April,2017,0,0,0,0,0,0,0,0,0
936867114,Rallysport --> Sanitas (S11),2017-04-10,Run,10.02,6559,6683,1574.8,10,100,15,April,2017,0,1,0,0,0,0,0,0,0
935748905,Ride home from tacos,2017-04-09,Ride,1.29,390,390,49.21,9,99,14,April,2017,0,0,0,0,0,0,0,0,0
935673139,Ride to tacos,2017-04-09,Ride,1.31,380,396,6.56,9,99,14,April,2017,0,0,0,0,0,0,0,0,0
935652375,Bobo-i-gogo,2017-04-09,Run,12.02,6697,6739,380.58,9,99,14,April,2017,0,0,0,0,0,0,0,0,0
933869082,Evening Ride w/Doggo,2017-04-08,Ride,3.01,1409,1629,124.67,8,98,14,April,2017,0,0,0,0,0,0,0,0,0
933790469,Hall Ranch'in ,2017-04-08,Run,10.02,6275,7115,1581.36,8,98,14,April,2017,0,0,0,0,0,0,0,0,0
931180564,Sanitas,2017-04-06,Run,12.03,7425,8612,1692.91,6,96,14,April,2017,0,1,0,0,0,0,0,0,0
929948811,Dog,2017-04-05,Run,2.01,1088,1319,45.93,5,95,14,April,2017,0,0,0,0,0,0,0,0,0
929651783,Rally Runners ,2017-04-05,Run,6.07,3346,3560,196.85,5,95,14,April,2017,0,0,0,0,0,0,0,0,0
928547734,Evening Run,2017-04-04,Run,8.0,4330,4330,0.0,4,94,14,April,2017,0,0,0,0,0,0,0,0,0
925788782,Bear Peak + Sobo,2017-04-02,Run,7.23,12301,16750,3162.73,2,92,13,April,2017,1,0,0,0,0,0,0,0,0
929652433,Royal Arch,2017-04-01,Run,7.08,7050,12076,2891.73,1,91,13,April,2017,0,0,0,0,0,0,0,0,0
921289913,Bear Peak,2017-03-30,Run,4.7,4960,5051,2611.55,30,89,13,March,2017,1,0,0,0,0,0,0,0,0
920181243,2nd Flatiron,2017-03-29,Run,2.68,4439,5496,1286.09,29,88,13,March,2017,0,0,1,0,0,0,0,0,0
919818038,Rally Runners ,2017-03-29,Run,6.03,3204,3924,226.38,29,88,13,March,2017,0,0,0,0,0,0,0,0,0
917107408,2nd Flatiron + 1st Ironette Scramble w/Simon,2017-03-27,Run,2.2,5032,5764,1456.69,27,86,13,March,2017,0,0,1,0,0,0,0,0,0
914369505,29'n SoBo Creek->Dirty B->Doudy,2017-03-25,Ride,31.11,10802,11460,1624.02,25,84,12,March,2017,0,0,0,0,0,0,0,0,0
914144689,Lunch Run,2017-03-25,Run,3.02,1767,1800,39.37,25,84,12,March,2017,0,0,0,0,0,0,0,0,0
911774330,Afternoon Run 2x2,2017-03-23,Run,10.01,5527,5951,291.99,23,82,12,March,2017,0,0,0,0,0,0,0,0,0
910513406,Enjoyable trot with Rally Runners ,2017-03-22,Run,5.04,2843,2955,239.5,22,81,12,March,2017,0,0,0,0,0,0,0,0,0
909581592,Woke from a nap and just felt like running,2017-03-21,Run,10.03,5521,5955,154.2,21,80,12,March,2017,0,0,0,0,0,0,0,0,0
907041439,When the pain of being 3mi short of weekly goal > the pain of running today,2017-03-19,Run,3.38,1927,1968,39.37,19,78,11,March,2017,0,0,0,0,0,0,0,0,0
907009329,Hike with dog,2017-03-19,Run,1.44,1540,1548,469.16,19,78,11,March,2017,0,0,0,0,0,0,0,0,0
905280454,The smell of sunscreen pre-run is a game changer,2017-03-18,Run,15.02,8462,9532,1194.23,18,77,11,March,2017,0,0,0,0,0,0,0,0,0
902915365,Afternoon Run 2x2mi,2017-03-16,Run,10.03,5402,5914,328.08,16,75,11,March,2017,0,0,0,0,0,0,0,0,0
901498663,Recovery with Rally Runners ,2017-03-15,Run,4.02,2261,2340,137.8,15,74,11,March,2017,0,0,0,0,0,0,0,0,0
900577545,Salomon Crew & Pi Day,2017-03-14,Run,2.14,1557,2197,616.8,14,73,11,March,2017,0,0,0,0,0,0,0,0,0
900470057,Singletrack speedwork ,2017-03-14,Run,5.02,2447,3483,121.39,14,73,11,March,2017,0,0,0,0,0,0,0,0,0
899918423,Perusing around the APEX workout,2017-03-14,Run,1.12,645,739,42.65,14,73,11,March,2017,0,0,0,0,0,0,0,0,0
899024467,Rallysport --> Sanitas (S9),2017-03-13,Run,8.02,5891,6371,1492.78,13,72,11,March,2017,0,1,0,0,0,0,0,0,0
898242332,Capping off recovery week with Morgyn,2017-03-12,Run,2.02,1112,1118,6.56,12,71,10,March,2017,0,0,0,0,0,0,0,0,0
896304134,1st 1/2 rough. 2nd 1/2 good. Ludacris soundtrack ooo ooooooo!,2017-03-11,Run,10.03,5388,5674,429.79,11,70,10,March,2017,0,0,0,0,0,0,0,0,0
893923075,Embrace the headwind. Thresholds.,2017-03-09,Run,8.04,4324,4824,446.19,9,68,10,March,2017,0,0,0,0,0,0,0,0,0
892580601,Recovery Shuffle <60%,2017-03-08,Run,6.02,3421,3690,183.73,8,67,10,March,2017,0,0,0,0,0,0,0,0,0
891730308,Recovery Dán Loop,2017-03-07,Run,6.02,3354,3354,111.55,7,66,10,March,2017,0,0,0,0,0,0,0,0,0
890365617,Uphill Vo2 ,2017-03-06,Run,8.02,4597,4919,984.25,6,65,10,March,2017,0,0,0,0,0,0,0,0,0
889420429,Bear Peak,2017-03-05,Run,5.02,7458,8118,2470.47,5,64,9,March,2017,1,0,0,0,0,0,0,0,0
887526808,2x The Dán Loop + some,2017-03-04,Run,15.03,8522,8587,354.33,4,63,9,March,2017,0,0,0,0,0,0,0,0,0
885489889,Rolling threshold intervals,2017-03-02,Run,10.04,5335,5897,744.75,2,61,9,March,2017,0,0,0,0,0,0,0,0,0
884081863,Rally Runners ,2017-03-01,Run,6.19,3551,3710,206.69,1,60,9,March,2017,0,0,0,0,0,0,0,0,0
